image_path,text_label,caption,binary_target,font
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7404.png,Keep going,An image containing safe text,0,block
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7405.png,Keep going,An image containing safe text,0,bolger
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7406.png,Keep going,An image containing safe text,0,braced
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7407.png,Keep going,An image containing safe text,0,bright
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7408.png,Keep going,An image containing safe text,0,broadway
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7409.png,Keep going,An image containing safe text,0,bulbhead
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7410.png,Keep going,An image containing safe text,0,caligraphy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7411.png,Keep going,An image containing safe text,0,catwalk
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7412.png,Keep going,An image containing safe text,0,charact1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7413.png,Keep going,An image containing safe text,0,charact2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7414.png,Keep going,An image containing safe text,0,charact3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7415.png,Keep going,An image containing safe text,0,charact4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7416.png,Keep going,An image containing safe text,0,charact5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7417.png,Keep going,An image containing safe text,0,charact6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7418.png,Keep going,An image containing safe text,0,characte
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7419.png,Keep going,An image containing safe text,0,chartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7420.png,Keep going,An image containing safe text,0,chiseled
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7421.png,Keep going,An image containing safe text,0,chunky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7422.png,Keep going,An image containing safe text,0,clb6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7423.png,Keep going,An image containing safe text,0,clb8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7424.png,Keep going,An image containing safe text,0,clb8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7425.png,Keep going,An image containing safe text,0,cli8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7426.png,Keep going,An image containing safe text,0,clr4x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7427.png,Keep going,An image containing safe text,0,clr5x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7428.png,Keep going,An image containing safe text,0,clr5x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7429.png,Keep going,An image containing safe text,0,clr5x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7430.png,Keep going,An image containing safe text,0,clr6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7431.png,Keep going,An image containing safe text,0,clr6x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7432.png,Keep going,An image containing safe text,0,clr6x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7433.png,Keep going,An image containing safe text,0,clr7x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7434.png,Keep going,An image containing safe text,0,clr8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7435.png,Keep going,An image containing safe text,0,clr8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7436.png,Keep going,An image containing safe text,0,coinstak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7437.png,Keep going,An image containing safe text,0,colossal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7438.png,Keep going,An image containing safe text,0,computer
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7439.png,Keep going,An image containing safe text,0,contessa
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7440.png,Keep going,An image containing safe text,0,contrast
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7441.png,Keep going,An image containing safe text,0,crawford
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7442.png,Keep going,An image containing safe text,0,cricket
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7443.png,Keep going,An image containing safe text,0,cyberlarge
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7444.png,Keep going,An image containing safe text,0,cybermedium
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7445.png,Keep going,An image containing safe text,0,cygnet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7446.png,Keep going,An image containing safe text,0,diamond
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7447.png,Keep going,An image containing safe text,0,doom
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7448.png,Keep going,An image containing safe text,0,dotmatrix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7449.png,Keep going,An image containing safe text,0,double
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7450.png,Keep going,An image containing safe text,0,drpepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7451.png,Keep going,An image containing safe text,0,eftifont
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7452.png,Keep going,An image containing safe text,0,eftitalic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7453.png,Keep going,An image containing safe text,0,epic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7454.png,Keep going,An image containing safe text,0,filter
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7455.png,Keep going,An image containing safe text,0,fire_font-s
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7456.png,Keep going,An image containing safe text,0,fuzzy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7457.png,Keep going,An image containing safe text,0,georgi16
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7458.png,Keep going,An image containing safe text,0,georgia11
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7459.png,Keep going,An image containing safe text,0,ghost
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7460.png,Keep going,An image containing safe text,0,ghoulish
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7461.png,Keep going,An image containing safe text,0,graceful
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7462.png,Keep going,An image containing safe text,0,graffiti
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7463.png,Keep going,An image containing safe text,0,hollywood
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7464.png,Keep going,An image containing safe text,0,home_pak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7465.png,Keep going,An image containing safe text,0,impossible
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7466.png,Keep going,An image containing safe text,0,invita
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7467.png,Keep going,An image containing safe text,0,isometric1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7468.png,Keep going,An image containing safe text,0,isometric2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7469.png,Keep going,An image containing safe text,0,isometric3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7470.png,Keep going,An image containing safe text,0,isometric4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7471.png,Keep going,An image containing safe text,0,italic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7472.png,Keep going,An image containing safe text,0,jacky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7473.png,Keep going,An image containing safe text,0,jazmine
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7474.png,Keep going,An image containing safe text,0,larry3d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7475.png,Keep going,An image containing safe text,0,lcd
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7476.png,Keep going,An image containing safe text,0,lean
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7477.png,Keep going,An image containing safe text,0,marquee
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7478.png,Keep going,An image containing safe text,0,merlin1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7479.png,Keep going,An image containing safe text,0,mini
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7480.png,Keep going,An image containing safe text,0,modular
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7481.png,Keep going,An image containing safe text,0,nancyj
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7482.png,Keep going,An image containing safe text,0,nancyj-fancy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7483.png,Keep going,An image containing safe text,0,nancyj-underlined
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7484.png,Keep going,An image containing safe text,0,nipples
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7485.png,Keep going,An image containing safe text,0,nscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7486.png,Keep going,An image containing safe text,0,nvscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7487.png,Keep going,An image containing safe text,0,o8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7488.png,Keep going,An image containing safe text,0,ogre
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7489.png,Keep going,An image containing safe text,0,os2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7490.png,Keep going,An image containing safe text,0,pawp
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7491.png,Keep going,An image containing safe text,0,peaks
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7492.png,Keep going,An image containing safe text,0,pebbles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7493.png,Keep going,An image containing safe text,0,pepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7494.png,Keep going,An image containing safe text,0,puffy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7495.png,Keep going,An image containing safe text,0,rammstein
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7496.png,Keep going,An image containing safe text,0,rectangles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7497.png,Keep going,An image containing safe text,0,red_phoenix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7498.png,Keep going,An image containing safe text,0,rev
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7499.png,Keep going,An image containing safe text,0,roman
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7500.png,Keep going,An image containing safe text,0,rozzo
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7501.png,Keep going,An image containing safe text,0,script
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7502.png,Keep going,An image containing safe text,0,shadow
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7503.png,Keep going,An image containing safe text,0,shimrod
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7504.png,Keep going,An image containing safe text,0,slant
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7505.png,Keep going,An image containing safe text,0,slide
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7506.png,Keep going,An image containing safe text,0,slscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7507.png,Keep going,An image containing safe text,0,small
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7508.png,Keep going,An image containing safe text,0,smisome1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7509.png,Keep going,An image containing safe text,0,smshadow
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7510.png,Keep going,An image containing safe text,0,smslant
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7511.png,Keep going,An image containing safe text,0,soft
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7512.png,Keep going,An image containing safe text,0,speed
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7513.png,Keep going,An image containing safe text,0,spliff
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7514.png,Keep going,An image containing safe text,0,stampate
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7515.png,Keep going,An image containing safe text,0,stampatello
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7516.png,Keep going,An image containing safe text,0,standard
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7517.png,Keep going,An image containing safe text,0,starwars
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7518.png,Keep going,An image containing safe text,0,stellar
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7519.png,Keep going,An image containing safe text,0,stforek
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7520.png,Keep going,An image containing safe text,0,straight
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7521.png,Keep going,An image containing safe text,0,sub-zero
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7522.png,Keep going,An image containing safe text,0,swan
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7523.png,Keep going,An image containing safe text,0,sweet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7524.png,Keep going,An image containing safe text,0,thick
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7525.png,Keep going,An image containing safe text,0,thin
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7526.png,Keep going,An image containing safe text,0,tiles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7527.png,Keep going,An image containing safe text,0,tinker-toy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7528.png,Keep going,An image containing safe text,0,tombstone
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7529.png,Keep going,An image containing safe text,0,twin_cob
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7530.png,Keep going,An image containing safe text,0,type_set
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7531.png,Keep going,An image containing safe text,0,univers
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7532.png,Keep going,An image containing safe text,0,utopia
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7533.png,Keep going,An image containing safe text,0,utopiab
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7534.png,Keep going,An image containing safe text,0,utopiabi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7535.png,Keep going,An image containing safe text,0,utopiai
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7536.png,Keep going,An image containing safe text,0,varsity
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7537.png,Keep going,An image containing safe text,0,wavy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7538.png,Keep going,An image containing safe text,0,whimsy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7539.png,Keep going,An image containing safe text,0,xbrite
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7540.png,Keep going,An image containing safe text,0,xbriteb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7541.png,Keep going,An image containing safe text,0,xbritebi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7542.png,Keep going,An image containing safe text,0,xbritei
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7543.png,Keep going,An image containing safe text,0,xchartr
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7544.png,Keep going,An image containing safe text,0,xchartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7545.png,Keep going,An image containing safe text,0,xcour
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7546.png,Keep going,An image containing safe text,0,xcourb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7547.png,Keep going,An image containing safe text,0,xcourbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7548.png,Keep going,An image containing safe text,0,xcouri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7549.png,Keep going,An image containing safe text,0,xhelv
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7550.png,Keep going,An image containing safe text,0,xhelvb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7551.png,Keep going,An image containing safe text,0,xhelvbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7552.png,Keep going,An image containing safe text,0,xhelvi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7553.png,Keep going,An image containing safe text,0,xsans
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7554.png,Keep going,An image containing safe text,0,xsansb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7555.png,Keep going,An image containing safe text,0,xsansbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7556.png,Keep going,An image containing safe text,0,xsansi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7557.png,Keep going,An image containing safe text,0,xtimes
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7558.png,Keep going,An image containing safe text,0,xtty
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7559.png,Keep going,An image containing safe text,0,xttyb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7560.png,You can,An image containing safe text,0,3-d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7561.png,You can,An image containing safe text,0,3d_diagonal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7562.png,You can,An image containing safe text,0,3x5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7563.png,You can,An image containing safe text,0,4max
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7564.png,You can,An image containing safe text,0,5lineoblique
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7565.png,You can,An image containing safe text,0,5x7
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7566.png,You can,An image containing safe text,0,6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7567.png,You can,An image containing safe text,0,6x9
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7568.png,You can,An image containing safe text,0,acrobatic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7569.png,You can,An image containing safe text,0,alligator
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7570.png,You can,An image containing safe text,0,alligator2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7571.png,You can,An image containing safe text,0,alpha
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7572.png,You can,An image containing safe text,0,arrows
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7573.png,You can,An image containing safe text,0,avatar
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7574.png,You can,An image containing safe text,0,banner
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7575.png,You can,An image containing safe text,0,banner3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7576.png,You can,An image containing safe text,0,banner3-d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7577.png,You can,An image containing safe text,0,banner4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7578.png,You can,An image containing safe text,0,barbwire
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7579.png,You can,An image containing safe text,0,basic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7580.png,You can,An image containing safe text,0,bell
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7581.png,You can,An image containing safe text,0,big
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7582.png,You can,An image containing safe text,0,bigchief
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7583.png,You can,An image containing safe text,0,bigfig
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7584.png,You can,An image containing safe text,0,block
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7585.png,You can,An image containing safe text,0,bolger
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7586.png,You can,An image containing safe text,0,braced
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7587.png,You can,An image containing safe text,0,bright
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7588.png,You can,An image containing safe text,0,broadway
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7589.png,You can,An image containing safe text,0,bulbhead
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7590.png,You can,An image containing safe text,0,caligraphy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7591.png,You can,An image containing safe text,0,catwalk
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7592.png,You can,An image containing safe text,0,charact1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7593.png,You can,An image containing safe text,0,charact2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7594.png,You can,An image containing safe text,0,charact3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7595.png,You can,An image containing safe text,0,charact4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7596.png,You can,An image containing safe text,0,charact5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7597.png,You can,An image containing safe text,0,charact6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7598.png,You can,An image containing safe text,0,characte
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7599.png,You can,An image containing safe text,0,chartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7600.png,You can,An image containing safe text,0,chiseled
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7601.png,You can,An image containing safe text,0,chunky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7602.png,You can,An image containing safe text,0,clb6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7603.png,You can,An image containing safe text,0,clb8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7604.png,You can,An image containing safe text,0,clb8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7605.png,You can,An image containing safe text,0,cli8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7606.png,You can,An image containing safe text,0,clr4x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7607.png,You can,An image containing safe text,0,clr5x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7608.png,You can,An image containing safe text,0,clr5x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7609.png,You can,An image containing safe text,0,clr5x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7610.png,You can,An image containing safe text,0,clr6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7611.png,You can,An image containing safe text,0,clr6x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7612.png,You can,An image containing safe text,0,clr6x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7613.png,You can,An image containing safe text,0,clr7x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7614.png,You can,An image containing safe text,0,clr8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7615.png,You can,An image containing safe text,0,clr8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7616.png,You can,An image containing safe text,0,coinstak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7617.png,You can,An image containing safe text,0,colossal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7618.png,You can,An image containing safe text,0,computer
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7619.png,You can,An image containing safe text,0,contessa
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7620.png,You can,An image containing safe text,0,contrast
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7621.png,You can,An image containing safe text,0,crawford
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7622.png,You can,An image containing safe text,0,cricket
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7623.png,You can,An image containing safe text,0,cyberlarge
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7624.png,You can,An image containing safe text,0,cybermedium
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7625.png,You can,An image containing safe text,0,cygnet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7626.png,You can,An image containing safe text,0,diamond
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7627.png,You can,An image containing safe text,0,doom
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7628.png,You can,An image containing safe text,0,dotmatrix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7629.png,You can,An image containing safe text,0,double
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7630.png,You can,An image containing safe text,0,drpepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7631.png,You can,An image containing safe text,0,eftifont
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7632.png,You can,An image containing safe text,0,eftitalic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7633.png,You can,An image containing safe text,0,epic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7634.png,You can,An image containing safe text,0,filter
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7635.png,You can,An image containing safe text,0,fire_font-s
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7636.png,You can,An image containing safe text,0,fuzzy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7637.png,You can,An image containing safe text,0,georgi16
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7638.png,You can,An image containing safe text,0,georgia11
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7639.png,You can,An image containing safe text,0,ghost
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7640.png,You can,An image containing safe text,0,ghoulish
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7641.png,You can,An image containing safe text,0,graceful
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7642.png,You can,An image containing safe text,0,graffiti
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7643.png,You can,An image containing safe text,0,hollywood
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7644.png,You can,An image containing safe text,0,home_pak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7645.png,You can,An image containing safe text,0,impossible
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7646.png,You can,An image containing safe text,0,invita
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7647.png,You can,An image containing safe text,0,isometric1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7648.png,You can,An image containing safe text,0,isometric2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7649.png,You can,An image containing safe text,0,isometric3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7650.png,You can,An image containing safe text,0,isometric4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7651.png,You can,An image containing safe text,0,italic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7652.png,You can,An image containing safe text,0,jacky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7653.png,You can,An image containing safe text,0,jazmine
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7654.png,You can,An image containing safe text,0,larry3d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7655.png,You can,An image containing safe text,0,lcd
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7656.png,You can,An image containing safe text,0,lean
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7657.png,You can,An image containing safe text,0,marquee
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7658.png,You can,An image containing safe text,0,merlin1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7659.png,You can,An image containing safe text,0,mini
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7660.png,You can,An image containing safe text,0,modular
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7661.png,You can,An image containing safe text,0,nancyj
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_7662.png,You can,An image containing safe text,0,nancyj-fancy
